,two_year_recid,race,sex,age,c_charge_degree,priors_count,length_of_stay
4849,0,1,1,1,1,1,-0.3218751953756254
4850,0,1,1,2,1,0,-0.3738739604510307
4851,0,1,1,2,0,1,-0.3604803391437294
4852,1,1,0,1,1,1,0.10593282638111809
4853,0,1,1,1,1,2,-0.36441963952822976
4854,1,0,1,0,0,1,-0.36126819922062947
4855,0,1,1,0,0,1,-0.357328898836129
4856,1,0,1,1,1,2,-0.3557531786823289
4857,1,0,1,1,0,1,0.03660113961391102
4858,1,0,0,1,1,2,0.3643509316043444
4859,0,0,1,1,1,2,-0.357328898836129
4860,0,0,0,1,0,1,-0.3652074996051299
4861,1,0,1,1,1,2,-0.35811675891302913
4862,1,1,1,1,0,1,-0.33763239691362706
4863,0,1,1,2,1,2,2.4947245795421606
4864,0,0,1,1,1,1,-0.3557531786823289
4865,1,1,1,1,1,1,0.2122939367626289
4866,1,0,1,1,1,0,-0.35890461898992926
4867,0,0,1,1,1,1,-0.23836202722421698
4868,0,1,0,2,1,0,-0.3549653186054288
4869,0,1,1,2,0,2,-0.36126819922062947
4870,0,0,0,1,0,0,-0.35338959845162865
4871,0,1,1,0,1,1,0.3005342653754379
4872,1,0,1,1,1,2,-0.2809064713768213
4873,0,0,1,2,1,2,0.7630081305157848
4874,1,0,1,1,1,1,-0.3628439193744296
4875,0,0,1,0,1,0,-0.3738739604510307
4876,1,0,1,1,0,2,-0.3526017383747285
4877,1,0,1,1,1,1,-0.3549653186054288
4878,1,0,1,1,1,2,-0.09339577307460221
4879,0,1,0,1,1,0,-0.3604803391437294
4880,0,1,1,2,0,0,-0.36678321975892997
4881,0,0,0,0,1,0,-0.3392081170674272
4882,1,0,1,1,1,2,-0.2698764303002201
4883,1,0,1,1,0,2,-0.357328898836129
4884,1,0,1,0,0,0,-0.356541038759229
4885,1,1,1,2,0,1,0.38247171337304614
4886,0,1,1,0,0,0,-0.35890461898992926
4887,0,0,0,2,1,1,-0.3557531786823289
4888,1,0,1,0,1,0,-0.3210873352987254
4889,0,0,1,1,1,2,0.684222122825777
4890,0,0,1,1,1,1,-0.3541774585285288
4891,0,0,0,1,1,1,-0.3620560592975295
4892,0,1,1,2,1,1,0.38089599321924605
4893,1,0,1,1,1,2,-0.33763239691362706
4894,0,1,0,1,0,1,0.17368879299452497
4895,1,0,1,0,1,0,-0.35890461898992926
4896,1,1,1,0,0,0,-0.35890461898992926
4897,0,1,1,0,0,1,-0.20763548422511383
4898,0,0,1,1,0,2,3.3629463842860488
4899,0,0,1,1,1,0,-0.22575626599381568
4900,0,1,1,1,1,0,0.6361626581348719
4901,0,0,1,1,1,1,-0.35890461898992926
4902,1,0,1,1,1,2,-0.356541038759229
4903,0,1,1,1,1,1,0.9442159482028034
4904,0,0,1,1,0,2,-0.22811984622451592
4905,1,0,1,0,0,0,-0.0902443327670019
4906,1,0,1,1,1,2,-0.36441963952822976
4907,0,0,1,2,0,2,0.282413483606736
4908,0,0,1,1,1,1,-0.36126819922062947
4909,0,0,1,1,1,1,-0.3596924790668293
4910,0,0,1,1,1,2,-0.28169433145372136
4911,0,1,0,2,1,1,-0.3628439193744296
4912,0,1,0,1,0,0,-0.37623754068173093
4913,1,1,1,1,1,2,2.5018153202342615
4914,1,0,1,1,1,1,-0.35811675891302913
4915,0,1,1,1,0,1,-0.1658789001494096
4916,0,0,1,1,0,1,-0.3722982402972306
4917,0,0,1,2,1,2,3.0005307489120123
4918,1,0,1,1,1,2,-0.3604803391437294
4919,1,0,1,0,1,1,-0.22339268576311544
4920,1,0,1,2,1,2,-0.3620560592975295
4921,1,0,1,0,1,1,0.340715129297342
4922,0,1,1,1,1,1,-0.11151655484330407
4923,1,0,1,1,1,1,-0.35890461898992926
4924,1,0,1,0,1,1,0.24932336037693265
4925,1,1,1,1,0,1,-0.3652074996051299
4926,0,0,1,2,1,2,5.312900074613748
4927,0,1,1,1,0,0,-0.356541038759229
4928,0,1,0,2,1,2,-0.24702848807011785
4929,1,0,1,2,1,2,-0.36126819922062947
4930,0,1,1,2,0,1,-0.17218178076461021
4931,0,1,1,1,0,0,-0.33763239691362706
4932,0,0,0,1,0,1,-0.3628439193744296
4933,1,1,0,0,1,2,-0.3234509155294256
4934,1,1,1,1,1,1,0.3225943475286401
4935,0,0,1,1,0,1,0.3462301498356425
4936,0,1,1,0,1,1,-0.15169741876520815
4937,1,1,1,0,1,1,-0.36678321975892997
4938,0,0,0,1,1,0,3.2345251917513362
4939,1,0,1,1,1,2,0.0539340613057128
4940,0,1,1,1,0,0,-0.3738739604510307
4941,1,0,1,0,1,0,-0.24308918768561746
4942,0,0,1,1,1,2,-0.3730861003741307
4943,0,0,1,1,0,2,5.746223116908792
4944,0,0,1,1,1,1,2.0858251996310195
4945,0,0,0,0,1,0,0.09726636553521716
4946,1,0,0,2,1,0,-0.3754496806048309
4947,1,0,0,0,0,0,-0.3596924790668293
4948,0,1,1,2,1,0,-0.33842025699052714
4949,0,0,1,2,0,1,0.20835463637812845
4950,1,0,1,0,1,1,-0.3557531786823289
4951,0,1,1,1,1,1,-0.3652074996051299
4952,0,1,0,2,1,0,-0.37623754068173093
4953,1,0,1,1,1,1,-0.3549653186054288
4954,0,1,1,0,0,0,-0.3549653186054288
4955,1,0,0,1,1,2,-0.20369618384061344
4956,1,0,1,0,1,2,0.06969126284371438
4957,1,1,0,1,1,1,-0.356541038759229
4958,0,1,0,0,1,0,-0.15248527884210822
4959,1,1,1,1,0,1,-0.3730861003741307
4960,1,1,1,2,1,2,1.8534064769454959
4961,0,0,1,1,1,2,1.8762544191755983
4962,1,0,1,1,1,2,-0.35890461898992926
4963,0,1,1,1,1,1,-0.37151038022033045
4964,1,1,1,2,1,2,2.159096186782727
4965,1,1,1,0,1,1,-0.22339268576311544
4966,0,1,1,2,1,0,-0.1690303404570099
4967,0,0,1,1,0,0,-0.3604803391437294
4968,1,0,1,1,1,2,-0.3738739604510307
4969,1,1,0,1,1,1,-0.2635735496850195
4970,1,0,0,0,1,1,-0.35811675891302913
4971,0,0,0,0,1,2,-0.356541038759229
4972,0,1,1,1,0,0,-0.356541038759229
4973,0,1,0,0,0,1,-0.36363177945132974
4974,0,1,1,2,1,1,-0.3596924790668293
4975,0,1,0,1,1,0,-0.32739021591392603
4976,1,0,1,1,1,2,-0.32266305545252555
4977,1,0,1,1,0,2,-0.18793898230261183
4978,0,1,1,2,1,1,-0.2044840439175135
4979,0,1,1,1,1,0,-0.33842025699052714
4980,1,0,0,1,0,2,-0.15012169861140798
4981,0,1,1,2,1,1,-0.24624062799321772
4982,0,1,1,0,1,1,-0.35811675891302913
4983,1,0,1,2,1,1,-0.356541038759229
4984,1,1,1,1,0,0,-0.34235955737502755
4985,1,0,1,1,1,2,-0.3620560592975295
4986,0,0,1,1,0,2,-0.35811675891302913
4987,0,0,1,1,0,0,-0.3620560592975295
4988,0,1,1,2,0,1,-0.3738739604510307
4989,0,0,0,1,0,1,-0.3447231376057278
4990,1,1,0,1,1,1,-0.3746618205279308
4991,0,0,1,0,1,0,-0.33763239691362706
4992,1,1,1,0,1,1,-0.3628439193744296
4993,0,0,0,1,0,0,-0.3596924790668293
4994,0,1,1,0,1,0,-0.357328898836129
4995,0,0,1,2,1,2,-0.3722982402972306
4996,1,1,1,0,0,2,-0.32266305545252555
4997,0,0,1,1,1,1,2.8319286924553952
4998,0,0,1,1,1,0,-0.35890461898992926
4999,1,0,1,0,1,2,-0.3447231376057278
5000,1,0,1,0,0,0,-0.3596924790668293
5001,0,0,1,0,1,0,-0.36678321975892997
5002,0,0,1,1,0,1,-0.2809064713768213
5003,0,0,1,1,0,2,-0.09812293353600268
5004,0,0,0,1,0,0,-0.36678321975892997
5005,0,0,1,1,1,1,-0.3415716972981275
5006,0,1,1,1,0,1,-0.3604803391437294
5007,1,0,1,0,1,1,-0.30533013376072377
5008,1,0,0,1,1,0,-0.33526881668292685
5009,0,0,1,0,1,0,-0.16745462030320973
5010,0,1,0,0,0,2,-0.3557531786823289
5011,1,0,1,1,1,2,-0.3604803391437294
5012,0,0,0,0,1,1,-0.3006029732993233
5013,1,0,1,1,1,2,0.10908426668871836
5014,1,0,1,1,1,1,-0.3620560592975295
5015,0,1,1,1,0,0,-0.258846389223619
5016,1,0,1,0,1,2,-0.32266305545252555
5017,0,1,1,1,1,1,-0.36441963952822976
5018,0,1,0,2,0,0,-0.35890461898992926
5019,1,1,1,1,1,0,-0.36993466006653036
5020,1,1,1,0,1,1,-0.3029665535300235
5021,0,0,1,0,0,0,-0.35890461898992926
5022,0,0,0,2,1,0,-0.3006029732993233
5023,1,0,1,1,1,2,-0.3549653186054288
5024,1,0,0,1,1,0,0.7133729456710798
5025,0,1,1,1,0,0,-0.35890461898992926
5026,1,0,1,0,1,1,0.7251908468245809
5027,1,0,1,0,1,0,-0.297451532991723
5028,0,1,1,0,1,0,-0.3730861003741307
5029,0,1,1,2,1,1,-0.35811675891302913
5030,0,0,1,1,0,1,3.521306259742965
5031,1,0,1,2,1,2,2.4892095590038603
5032,1,0,1,0,0,1,0.5298015477533612
5033,1,0,1,0,1,1,-0.33999597714432733
5034,0,0,1,1,1,1,-0.3604803391437294
5035,1,0,1,0,0,1,-0.3021786934531234
5036,1,0,1,1,1,2,-0.356541038759229
5037,1,0,1,1,1,2,-0.33526881668292685
5038,1,1,1,2,1,2,0.8922171831273981
5039,0,0,1,0,1,0,-0.3526017383747285
5040,1,0,0,0,1,1,-0.33526881668292685
5041,1,0,1,1,1,2,0.3643509316043444
5042,1,0,1,1,0,2,0.26744414214563456
5043,1,1,1,1,1,2,-0.3652074996051299
5044,0,1,1,2,1,0,-0.3549653186054288
5045,0,0,1,1,0,2,-0.36126819922062947
5046,1,0,1,0,1,1,-0.07448713122900029
5047,1,1,1,2,0,0,0.3367758289128415
5048,1,0,1,1,1,0,-0.3557531786823289
5049,0,0,1,1,1,0,-0.3620560592975295
5050,1,0,0,1,0,2,-0.021700506076694895
5051,1,1,1,0,1,2,-0.3604803391437294
5052,0,0,1,1,0,2,-0.3604803391437294
5053,1,0,1,0,1,2,-0.28169433145372136
5054,0,0,1,1,0,1,-0.356541038759229
5055,0,1,1,2,0,0,-0.32266305545252555
5056,1,0,1,1,1,2,-0.3415716972981275
5057,1,0,0,0,1,0,-0.29430009268412266
5058,0,0,1,2,1,2,0.16344661199482388
5059,0,0,1,2,0,1,-0.3447231376057278
5060,1,0,1,1,1,1,-0.3604803391437294
5061,0,1,1,2,0,2,-0.34314741745192756
5062,1,1,1,2,0,2,0.02872253884491019
5063,1,1,1,1,1,0,-0.3447231376057278
5064,0,1,1,1,0,1,-0.36126819922062947
5065,0,0,1,1,0,2,-0.3006029732993233
5066,0,0,1,1,1,0,-0.3557531786823289
5067,1,0,1,1,1,1,0.5668309713676649
5068,0,0,1,1,1,2,-0.35811675891302913
5069,1,0,0,1,1,2,-0.3620560592975295
5070,1,0,1,1,1,2,1.6808651201043783
5071,1,0,0,1,1,1,-0.33842025699052714
5072,1,0,1,1,1,1,0.03660113961391102
5073,1,1,1,2,1,2,0.4352583385253516
5074,0,0,1,1,0,1,-0.3155723147604248
5075,1,1,1,1,0,2,-0.34314741745192756
5076,0,0,1,2,1,2,-0.31793589499112507
5077,1,0,1,1,1,1,1.873890838944898
5078,0,1,1,1,1,0,0.4510155400633531
5079,0,1,1,2,1,0,-0.35811675891302913
5080,1,1,1,1,0,1,-0.3195116151449252
5081,0,1,1,2,1,0,-0.34314741745192756
5082,0,0,1,1,0,1,-0.3730861003741307
5083,0,0,0,2,1,1,-0.33369309652912665
5084,0,1,1,0,1,1,0.3871988738344466
5085,0,0,1,2,1,0,-0.3620560592975295
5086,0,1,0,1,0,0,-0.36363177945132974
5087,1,0,1,1,1,2,-0.33842025699052714
5088,1,1,1,2,1,1,0.8291883769753915
5089,0,0,1,2,0,0,-0.3620560592975295
5090,1,1,1,1,1,1,-0.3620560592975295
5091,1,0,0,2,1,0,-0.19424186291781248
5092,1,0,1,2,0,1,-0.33369309652912665
5093,1,0,1,0,1,1,-0.35811675891302913
5094,1,1,1,2,1,2,0.724402986747681
5095,1,0,1,2,1,2,-0.3195116151449252
5096,0,1,1,2,1,1,-0.36441963952822976
5097,0,0,1,1,1,2,0.4352583385253516
5098,1,0,1,0,1,2,4.445466129946759
5099,0,1,1,1,1,1,-0.03036696692259582
5100,1,0,1,1,0,1,-0.35890461898992926
5101,1,0,1,1,0,2,-0.35338959845162865
5102,0,0,1,1,1,2,-0.26278568960811943
5103,0,0,1,1,0,1,1.7982562715624903
5104,0,1,1,1,1,1,0.8402184180519928
5105,1,0,1,2,0,0,-0.3006029732993233
5106,1,1,1,0,1,1,-0.3541774585285288
5107,1,0,1,2,0,2,-0.357328898836129
5108,1,1,0,2,1,2,0.8016132742838888
5109,1,0,1,1,1,2,-0.357328898836129
5110,0,0,0,0,1,0,-0.36126819922062947
5111,0,0,1,1,1,2,0.38247171337304614
5112,0,0,1,1,1,2,-0.3549653186054288
5113,0,0,1,1,0,1,-0.10836511453570372
5114,1,0,1,1,1,2,0.15399229107202292
5115,1,1,0,1,1,2,-0.11466799515090437
5116,1,0,1,2,1,2,1.747045366563985
5117,0,0,1,1,0,1,0.22017253753162966
5118,1,0,0,1,0,0,-0.3722982402972306
5119,1,0,1,1,1,2,-0.2848457717613217
5120,1,1,1,0,0,1,0.09253920507381669
5121,0,1,1,1,0,2,-0.357328898836129
5122,1,0,1,2,1,2,1.8526186168685959
5123,1,0,1,0,1,1,-0.3596924790668293
5124,1,0,1,1,1,2,-0.34551099768262783
5125,1,0,1,0,1,1,7.091100268177228
5126,1,1,1,0,0,2,-0.22969556637831606
5127,0,0,1,1,0,1,-0.3557531786823289
5128,0,1,1,1,0,1,-0.36126819922062947
5129,0,0,1,1,0,0,-0.3652074996051299
5130,1,1,0,2,0,0,-0.3730861003741307
5131,0,0,1,1,0,1,-0.35890461898992926
5132,0,0,0,1,1,2,-0.33763239691362706
5133,1,0,1,1,1,2,-0.3447231376057278
5134,1,1,1,1,1,0,-0.35890461898992926
5135,0,0,1,2,0,0,-0.35102601822092844
5136,1,0,1,1,1,2,-0.34629885775952796
5137,1,0,1,1,1,2,-0.3730861003741307
5138,1,0,1,0,1,2,-0.33842025699052714
5139,1,0,1,1,1,1,4.729095757630788
5140,0,1,1,2,0,0,-0.3557531786823289
5141,1,1,1,1,1,0,-0.356541038759229
5142,1,1,1,0,1,0,-0.36441963952822976
5143,0,0,1,1,1,2,-0.357328898836129
5144,0,1,1,1,1,1,-0.31793589499112507
5145,0,1,1,1,1,0,-0.3596924790668293
5146,1,0,1,0,1,1,0.045267600459811874
5147,0,0,1,1,1,0,-0.03588198746089634
5148,1,0,1,2,1,2,-0.36126819922062947
5149,0,0,0,0,0,0,-0.3541774585285288
5150,0,0,0,1,0,0,-0.35890461898992926
5151,0,0,0,0,1,1,-0.35811675891302913
5152,0,1,1,0,1,1,-0.35890461898992926
5153,1,0,1,2,0,2,1.8541943370223959
5154,1,0,0,1,1,1,-0.30139083337622335
5155,1,1,1,1,1,2,-0.35811675891302913
5156,1,0,1,1,1,2,-0.356541038759229
5157,0,1,0,2,1,0,-0.357328898836129
5158,0,0,1,0,0,0,-0.3652074996051299
5159,1,0,1,0,1,0,-0.3746618205279308
5160,1,0,1,1,0,2,-0.2556949489160187
5161,0,1,0,1,0,1,-0.356541038759229
5162,1,0,0,1,1,1,0.06811554268991424
5163,1,0,1,0,1,1,-0.36363177945132974
5164,1,0,1,0,1,1,-0.21157478460961424
5165,0,0,1,0,1,0,-0.356541038759229
5166,0,1,1,1,1,2,-0.35811675891302913
5167,1,0,0,0,0,0,-0.3620560592975295
5168,0,0,0,1,1,1,-0.36441963952822976
5169,1,0,1,0,1,1,0.4391976389098519
5170,0,1,1,0,0,0,-0.307693713991424
5171,1,1,0,1,1,0,-0.3628439193744296
5172,0,0,1,0,0,0,-0.356541038759229
5173,0,0,1,1,0,2,-0.36126819922062947
5174,1,1,1,0,0,0,-0.36126819922062947
5175,0,0,1,0,1,0,-0.37151038022033045
5176,1,1,1,1,1,1,0.19023385460942663
5177,1,0,1,1,1,2,-0.2872093519920219
5178,1,0,1,0,1,0,-0.34314741745192756
5179,1,0,0,0,1,1,0.7188879662093803
5180,1,0,1,2,1,2,0.341502989374242
5181,1,0,1,1,1,2,0.35174517037394304
5182,0,0,0,0,1,0,-0.3730861003741307
5183,1,0,1,0,1,1,-0.26278568960811943
5184,0,1,1,1,1,0,-0.1485459784576078
5185,0,1,1,0,1,0,-0.36126819922062947
5186,1,0,1,1,0,2,0.5455587492913627
5187,1,0,1,0,1,0,-0.2793307512230211
5188,0,0,0,2,1,2,0.6810706825181766
5189,0,0,1,2,0,1,3.5197305395891654
5190,0,1,1,2,1,0,-0.37072252014343043
5191,1,1,0,1,1,2,0.2516869406076329
5192,1,0,0,1,1,2,-0.33999597714432733
5193,0,0,0,2,1,0,-0.3502381581440283
5194,1,0,1,1,0,2,-0.3415716972981275
5195,1,0,1,2,0,2,-0.2958758128379228
5196,1,0,1,2,0,2,-0.19896902337921296
5197,1,0,0,2,0,1,-0.36126819922062947
5198,1,0,1,1,1,2,-0.3754496806048309
5199,1,1,1,1,0,0,0.1886581344556265
5200,1,0,1,0,0,0,-0.357328898836129
5201,1,1,1,0,1,0,-0.34314741745192756
5202,1,1,1,1,1,2,-0.21393836484031448
5203,1,1,1,1,1,2,0.2855649239143363
5204,0,0,0,1,1,1,-0.36599535968202995
5205,0,0,1,2,1,1,-0.3738739604510307
5206,0,0,1,2,0,2,-0.34314741745192756
5207,0,0,0,1,1,2,-0.3746618205279308
5208,0,0,1,1,1,0,-0.356541038759229
5209,0,0,1,2,0,0,-0.2675128500695199
5210,0,1,1,1,0,1,-0.35890461898992926
5211,0,0,1,2,1,2,-0.336844536836727
5212,0,1,1,0,1,0,-0.3604803391437294
5213,0,1,0,1,1,0,-0.35811675891302913
5214,1,1,1,1,1,2,-0.36126819922062947
5215,0,0,1,0,1,1,0.27138344253013486
5216,0,0,1,1,0,2,-0.3628439193744296
5217,1,0,1,0,0,2,1.4642035989568563
5218,0,1,1,1,0,0,-0.35890461898992926
5219,1,1,0,1,1,1,-0.1650910400725095
5220,1,1,1,2,1,0,-0.3620560592975295
5221,0,0,0,1,1,1,-0.3620560592975295
5222,1,0,1,1,1,2,2.8547766346854972
5223,1,0,1,2,1,2,-0.36441963952822976
5224,0,0,1,1,1,1,-0.36126819922062947
5225,1,0,1,1,1,1,-0.2675128500695199
5226,0,1,1,1,0,2,0.15635587130272316
5227,0,0,0,1,1,1,0.8087040149759895
5228,1,0,0,1,1,2,-0.356541038759229
5229,0,0,1,1,1,0,-0.357328898836129
5230,1,0,1,1,0,1,-0.3604803391437294
5231,1,0,1,0,1,1,-0.2612099694543193
5232,1,0,1,1,1,2,-0.3746618205279308
5233,1,1,1,2,0,2,0.24380833983863212
5234,1,1,0,0,0,0,-0.36126819922062947
5235,0,1,1,2,0,2,-0.36126819922062947
5236,1,0,1,1,1,2,-0.35890461898992926
5237,0,0,0,2,1,1,-0.36363177945132974
5238,0,0,1,0,1,1,-0.34235955737502755
5239,1,1,1,1,0,1,0.2595655413766336
5240,0,1,1,1,0,0,-0.3746618205279308
5241,1,0,1,1,1,1,-0.3604803391437294
5242,0,0,1,1,1,0,0.0893877647662164
5243,1,0,0,1,1,1,0.2587776812997336
5244,1,0,1,1,1,2,0.4746513423703555
5245,0,0,1,1,1,1,0.7960982537455882
5246,0,0,1,1,0,2,-0.16666676022630966
5247,1,0,1,1,0,2,-0.357328898836129
5248,1,0,1,1,0,1,-0.22339268576311544
5249,1,0,0,1,1,2,-0.09497149322840238
5250,1,0,1,0,1,0,-0.2493920683008181
5251,0,1,1,2,1,0,-0.35890461898992926
5252,0,1,0,1,1,0,-0.3754496806048309
5253,0,0,1,0,0,2,-0.36126819922062947
5254,1,0,1,1,1,2,-0.31793589499112507
5255,0,1,0,2,1,1,-0.3415716972981275
5256,1,0,1,0,1,1,-0.3596924790668293
5257,0,1,1,2,0,1,-0.3604803391437294
5258,1,1,1,1,0,0,0.075994143458915
5259,1,0,1,1,1,2,2.100006681015221
5260,1,0,1,1,0,2,0.24223261968483192
5261,1,1,1,1,1,0,0.022419658229709573
5262,1,0,1,1,1,2,-0.3730861003741307
5263,0,1,1,2,1,0,-0.357328898836129
5264,0,0,1,2,0,1,-0.35890461898992926
5265,0,1,0,1,0,1,0.2052031960705282
5266,0,0,1,1,1,0,-0.37623754068173093
5267,0,0,1,1,0,1,-0.3557531786823289
5268,0,0,1,1,0,1,-0.35890461898992926
5269,0,0,1,1,0,0,-0.2793307512230211
5270,1,1,1,1,0,1,-0.3620560592975295
5271,1,0,1,1,1,2,-0.24624062799321772
5272,0,0,1,0,0,1,-0.0776385715366006
5273,1,0,1,0,1,2,-0.357328898836129
5274,0,1,1,1,1,2,-0.3526017383747285
5275,1,0,0,2,1,2,-0.1887268423795119
5276,1,0,0,1,0,1,-0.35811675891302913
5277,0,0,1,1,1,2,-0.3549653186054288
5278,0,0,1,1,0,0,-0.3604803391437294
5279,0,0,0,0,0,0,-0.3628439193744296
5280,0,0,1,0,1,2,0.20914249645502855
5281,0,0,0,1,0,0,-0.3549653186054288
5282,1,0,1,1,1,2,-0.3722982402972306
5283,1,0,1,0,0,0,-0.356541038759229
5284,1,1,0,0,1,0,-0.018549065769094618
5285,0,0,1,0,1,1,-0.36441963952822976
5286,0,0,1,1,0,0,-0.3620560592975295
5287,0,0,1,1,1,0,-0.357328898836129
5288,1,0,1,1,1,2,-0.3541774585285288
5289,0,1,1,2,1,1,-0.3604803391437294
5290,0,0,1,1,1,1,-0.3596924790668293
5291,0,1,1,2,0,0,-0.36599535968202995
5292,1,0,1,1,0,1,-0.3549653186054288
5293,0,0,1,0,1,1,-0.3596924790668293
5294,1,0,1,1,1,1,-0.35890461898992926
5295,0,0,1,0,1,1,-0.28563363183822177
5296,1,1,1,0,1,0,-0.36126819922062947
5297,0,0,1,1,1,0,-0.3620560592975295
5298,1,0,1,1,1,2,-0.24151346753181724
5299,0,1,1,1,0,1,-0.3746618205279308
5300,0,0,1,1,1,2,-0.09575935330530246
5301,0,1,1,1,1,0,-0.33999597714432733
5302,0,0,1,0,0,0,-0.3628439193744296
5303,0,0,1,1,1,2,-0.31793589499112507
5304,0,1,1,1,1,2,3.215616549905734
5305,1,1,1,2,1,1,-0.20842334430201392
5306,0,1,1,2,0,0,-0.3541774585285288
5307,1,1,1,2,1,2,-0.11230441492020413
5308,0,0,1,1,1,1,-0.07133569092139994
5309,0,0,0,1,1,2,-0.3628439193744296
5310,0,1,1,1,1,0,-0.36126819922062947
5311,0,0,1,0,0,0,-0.35811675891302913
5312,0,0,1,1,1,1,1.0222140958159114
5313,1,0,1,1,0,0,-0.3447231376057278
5314,1,0,1,1,1,1,-0.3494502980671283
5315,0,0,1,1,1,2,-0.26436140976191963
5316,0,0,0,1,0,1,-0.34235955737502755
5317,1,0,1,1,1,1,-0.36126819922062947
5318,0,1,0,2,0,0,-0.3620560592975295
5319,1,0,1,1,1,2,-0.36441963952822976
5320,1,1,1,1,1,0,0.32732150799004056
5321,1,0,1,1,1,2,5.992823320978516
5322,0,0,1,0,1,0,-0.356541038759229
5323,0,1,1,0,1,1,-0.35338959845162865
5324,0,0,1,2,1,1,0.43762191875605183
5325,0,0,1,1,1,1,1.0568799391995147
5326,1,0,1,1,0,1,-0.3415716972981275
5327,0,0,1,1,0,1,-0.34235955737502755
5328,0,1,1,2,0,0,-0.36993466006653036
5329,1,0,1,0,1,1,-0.3541774585285288
5330,0,0,1,2,0,2,-0.35811675891302913
5331,1,0,1,0,1,0,-0.3415716972981275
5332,1,1,1,2,1,1,1.3460245874218442
5333,0,0,1,1,1,2,0.11302356707321881
5334,1,0,1,2,1,2,-0.3415716972981275
5335,1,0,0,1,0,1,-0.36678321975892997
5336,0,0,1,1,1,2,-0.3021786934531234
5337,1,1,0,1,1,2,-0.1335766369965063
5338,1,0,1,1,1,0,-0.36441963952822976
5339,0,0,1,2,0,0,-0.3730861003741307
5340,1,0,1,1,1,1,-0.3557531786823289
5341,1,0,0,0,0,1,-0.3738739604510307
5342,1,0,1,1,1,2,-0.3652074996051299
5343,0,1,1,0,0,0,-0.36441963952822976
5344,0,1,1,2,0,0,0.4179254168335498
5345,1,0,1,0,1,0,-0.3604803391437294
5346,1,0,1,1,0,1,0.7614324103619847
5347,1,1,0,1,1,0,-0.3604803391437294
5348,1,0,1,0,0,1,2.448240835005056
5349,0,0,1,1,1,0,-0.3541774585285288
5350,0,0,1,2,1,2,-0.22024124545551513
5351,1,0,1,1,0,2,0.13350792907262088
5352,0,0,1,0,0,1,-0.3730861003741307
5353,1,0,1,1,1,1,-0.37072252014343043
5354,1,0,0,1,0,0,-0.3439352775288277
5355,0,0,0,0,0,0,-0.35811675891302913
5356,0,1,1,1,1,1,-0.3620560592975295
5357,0,0,1,1,0,1,-0.3234509155294256
5358,0,1,1,1,1,0,-0.1130922749971042
5359,0,1,0,1,1,1,-0.3202994752218253
5360,1,0,1,0,1,1,-0.34235955737502755
5361,1,0,1,1,1,2,-0.35811675891302913
5362,0,1,0,1,1,0,-0.3604803391437294
5363,1,1,1,1,0,0,-0.36126819922062947
5364,1,0,1,0,0,0,-0.35890461898992926
5365,0,1,0,2,0,0,-0.3746618205279308
5366,0,1,1,1,1,0,-0.35811675891302913
5367,1,1,1,0,0,0,-0.3746618205279308
5368,1,0,1,1,0,2,0.14611369030302218
5369,1,0,0,0,1,1,-0.3596924790668293
5370,1,0,1,1,1,2,-0.3549653186054288
5371,0,1,1,0,0,1,0.07835772368961524
5372,1,0,0,1,1,1,0.45259126021715335
5373,1,0,1,1,0,1,-0.33842025699052714
5374,0,1,1,1,0,2,0.9268830265110015
5375,1,1,1,1,1,1,-0.35811675891302913
5376,1,0,0,1,1,2,-0.22575626599381568
5377,0,0,1,1,0,0,-0.3620560592975295
5378,0,1,1,1,1,1,-0.3620560592975295
5379,0,1,1,0,0,1,-0.356541038759229
5380,0,1,0,2,0,0,-0.3620560592975295
5381,0,1,1,2,0,1,-0.12648589630440557
5382,1,1,0,1,1,2,2.6491451546145766
5383,1,0,1,1,1,2,1.913283842789902
5384,0,1,0,2,1,2,-0.36441963952822976
5385,0,1,1,2,1,0,-0.3628439193744296
5386,0,0,1,1,1,1,-0.37151038022033045
5387,0,0,1,0,0,1,0.09490278530451692
5388,0,1,1,2,1,0,-0.35811675891302913
5389,1,1,1,1,1,2,0.7622202704388849
5390,1,1,1,1,1,1,-0.016185485538394377
5391,1,1,1,1,1,1,0.4234404373718504
5392,0,0,1,2,1,1,-0.34314741745192756
5393,1,0,0,1,0,2,-0.35811675891302913
5394,0,1,1,2,1,1,0.4384097788329519
5395,0,1,1,2,1,1,0.2863527839912365
5396,0,1,1,2,0,2,-0.27539145083852073
5397,0,1,1,1,0,1,-0.3620560592975295
5398,0,0,1,1,1,2,-0.3518138782978285
5399,0,0,0,0,1,0,1.0970608031214188
5400,1,1,1,1,0,1,-0.3541774585285288
5401,0,0,1,0,1,0,-0.12097087576610502
5402,0,1,1,1,1,0,1.1687560701193263
5403,0,0,1,1,1,2,-0.36126819922062947
5404,0,0,1,0,1,0,-0.3652074996051299
5405,0,1,1,2,1,1,-0.36363177945132974
5406,1,0,1,2,0,2,0.6834342627488768
5407,0,0,0,2,0,1,-0.3596924790668293
5408,1,1,1,1,0,1,-0.356541038759229
5409,1,0,0,1,1,2,-0.20842334430201392
5410,0,0,0,1,1,0,-0.3746618205279308
5411,1,0,1,1,1,2,-0.3549653186054288
5412,1,0,1,1,1,2,-0.33842025699052714
5413,1,0,1,1,1,2,0.4423490792174523
